Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,reviews,Sentiment,Emotion,rating
241,B001EO5ZMY,AF72GTWZGAC61,Pinkhat,3,3,5,1330732800,Excellent loose tea.,like ceylon tea variety certainly enjoy appreciate teabr br happy find ahmad tea available thank amazon surprise negative review year drink ahmad tea even disappoint superb quality ahmad tea remain consistent throughout yearsbr br current deal pack good cheap find locallybr br highly recommendedbr br note listing description confuse packet tea weigh gram equal pound ounce,Positive,Joyful😄,5
242,B001EO5ZMY,AOSK1PLKNT64,Mrclouky,1,1,5,1323820800,Good anytime hot tea,I ve enjoy tea year tea good morning afternoon evening local store go buisinessthank amazon use bodum tea press prepare pot,Positive,Joyful😄,5
243,B001EO5ZMY,A1DAHZRJTX5X1Z,Erfan,1,1,5,1302739200,My everyday cup of Tea,hi black tea everyday do past year habit mine ahmad tea one favorite brand highly recommend like black tea think go remain favorite next year,Positive,Joyful😄,5
244,B001EO5ZMY,A7WE8ZWEJG34E,Kapitoshka,2,3,4,1272499200,This is what you get in the store,try despite review find exactly tea buy either russian italian grocery,Positive,Joyful😄,4
245,B001EO5ZMY,A1W4LZ4VZDF29Y,"Guy S. Painter ""gspainter""",0,0,4,1275091200,Ahmad Tea,ahmad tea excellent looseleaf tea eith hot making iced tea great flavor linger aftertaste,Positive,Joyful😄,4
246,B001EO5ZMY,A3E81HFGNME65J,suave,1,9,2,1245456000,Disappointed,I ve drink tea past year usually buy box two visit large metropolitan area many middleeastern store carry loose ahmad tea usually pound box I ve always consider unremarkable robust tea enough aroma taste beautiful reddish color perhaps good enough tea drink decent base mixesbr tea however nothing sort freshly open package almost characteristic tea smell brew tea weak flat tasteless somehow seem product anymore get lot tea money quality might well drink lipton bag much bad,Negative,Angry😠,2
247,B007TFONH0,AMRNVZKWF6519,confettissimo,1,1,5,1338508800,Wonderful!,love love love deal way fun pick many tea chocolate cider well many coffee outfit assemble sampler bore choose much narrow range seller nice also answer question via email slightly confusing ordering method easy want great packaging forget ship fast kup toss loose box care,Positive,Joyful😄,5
248,B007TFONH0,A10IFYN5U6X20R,onemagoo,0,0,5,1350172800,Best way to buy kcups,you ve try random sampler pack overload decafsextra bold tea great way get exactly brand style want receive order couple day exactly order second order ill ordering item,Positive,Joyful😄,5
249,B007TFONH0,A3ICO2ROSXHIPM,tightwad,0,0,5,1340755200,delicious,good product fast shipping equal happy little pricey hand pick good flavorsa can not find anywhere else def worth price,Positive,Joyful😄,5
250,B000GGKQSO,A1OE23J37ZPDXE,Donald Edward Liberman,0,0,5,1270944000,keeps you out of the dentest chair,use daily basis keep gum healty tooth clean free plack,Positive,Joyful😄,5
251,B007J32WX4,A3957BBBNL1TLJ,Susan Hannon,2,2,5,1334361600,Super!  SuperFoods are Super easy!,wow product impressive buy oz blueberry pleased packaging price shipping powder dissolve instantly even water I ve mix tsp small glass water drinking taste great add smoothie juice fruit juice next product economical compare purchase fresh blueberry especially waste due mold overripe berry throw away think could add baked unbaked food well I m excited add superfood diet fast easy way definitely try flavor soon,Positive,Joyful😄,5
252,B0017129DC,A2EPNS38TTLZYN,tedebear,0,0,3,1312675200,Pok Chops,pork chop omaha steak tasty time exceptionally dry pork usually dry meat extreme possibly ship frozen keeping freeze partly problem,Negative,Angry😠,3
253,B0002567IW,A1SSKFPX72MSMR,"Janna M. Sicard ""missjanna""",0,0,1,1344556800,Sad outcome,five minute one tentacle bite ball inside crack half durable enough dog toy disappoint dog,Negative,Angry😠,1
254,B0048IC328,ATY9Z65HYE0W6,mrsmaverick,0,0,4,1346889600,Best Energy Shot For Me,chemical sensitive well sugarfree use product year use maybe week drink bottle boost energy hour two depend feel imo do not replace coffee sweet early afternoon start fade drink full bottle workout I ve drink guayaki yerba mate tea year compare many toxic energy booster highly recommend product clean do not leave nasty chem behind body try judge review everyone body react differently,Positive,Joyful😄,4
255,B0048IC328,A1W867A8DSHFHC,no name,1,3,1,1339804800,Don't Waste Your Money,feel energized within five minute last minute pay drink could drunk cup coffee save money,Negative,Angry😠,1
256,B0048IC328,A375ZA7IJH2ZGQ,Jihan S.,3,7,2,1317772800,"If you can't handle caffeine, this is not for you.",yes probably healthy hour energy starbuck shot you re look avoid caffeine overload still energy drink can not make w high dosage caffeine believe caffeine content guayaki shoot ml probably lower unhealthy energy shot drink believe people avoid top brand bc contain much caffeine andor sugar react well caffeine guayaki good buy either definitely feel energy boost w full guayaki shoot w caffeine side effect irritability nervousness moodswing caffeine overdose stop drink coffee look even organic energy drink still safebr br you re sensitive caffeine great buy load w sugar taste easy pleasant load w bunch chemical like hour shot starbuck drink energy boost last hour take minute kick probably depend bodyweightbr br side note want feel energized day protein drink first thing morning stay away heavy fattening food day make feel sluggish sleepy,Positive,Joyful😄,2
257,B0025WIAN0,A2WT4IIHNFJGYT,Diana KD,0,0,5,1347321600,"Yum, Yummy, Yummier",nature valley nut lover variety pack perfect although be not sure peanut butter bar excellent love roasted almond roasted pecan peanut butterbr br definately buy seller quick shipping fresh,Positive,Joyful😄,5
258,B00821UN4M,A332AAPB4P75L4,Heather Crimson,2,2,1,1348099200,Reeks like chemicals,wish would read review purchase two gallon oil health issue reek like chemical rubber smell smell come black rubber gasket lid call report situation company sabrina tell would pay send sample test lab unbelievable good customer service would indicate would pay product return give full refund include shipping product faulty period never order anything company recommend anyone base horrible customer service lack responsibility ownership,Negative,Angry😠,1
259,B00821UN4M,A3MQSTAAJSUGF9,mommy11,1,1,2,1345161600,Disappointed!,product strong aftertaste crayola crayonsbr br process try different brand coconut oil cooking purpose upon open plastic container aroma crayon immediately fill room flavor permeate food cook itbr br suspect source problem plastic use plastic container experience brand purchasedbr br date favorite coconut oil distribute barlean flavor fantastic however supply gallonsize tuband dr mercola good product size category,Positive,Joyful😄,2
260,B00473RWXY,AE508CW7ON3EP,armommi,0,0,5,1348444800,Great for Gluten-free lifestyle!!,ship sister follow glutenfree eat plan report versatile easy grind almond crispy crust chicken fish filet also use place bread crumb meatloaf meatball stay moist add place wheat flour bake good product good value,Positive,Joyful😄,5
261,B002MV23XM,A2M6O8YORUA8PW,Shirley Sacks,1,1,5,1337040000,my dog loves these,healthy mixed llasa tibetan terrier adore healthy breath do not smell tooth good shape product great healthy product,Positive,Joyful😄,5
262,B002MV23XM,AQ7QJ1GWE2BSR,"Alydar ""alydar""",1,1,5,1298592000,YUMMY,great healthy chew wk old beagle rio loves taste sure beat arm,Positive,Joyful😄,5
263,B000LKZK7C,A3AER90E4ZWVN6,Al Abubakr Douglas,2,2,5,1196726400,sugar in the raw,really enjoy product hard time find affordable store find look sugar use thank much,Positive,Joyful😄,5
264,B000LKZK7C,A25YQEBU2FAD3M,Scott Dixon,4,5,3,1295222400,Manufacturing Problems Diminish Product,use liked sugar raw many year introduce starbuck recent purchase however disappointing sugar light color crystal size maybe th regular size large crystal something always really like sugar raw enhance quality mixed drink latte call hotline complain tell problem recent sugar crop result less molasse sugar many complaint similar nature claim also reduce crystal size say problem go away new crop representative say newcrop sugar digit date code without space end letter trail digit date code use julian calendar recent badpurchase space initial sequence number end bottom line current product much well much cheap product get well crop ill go back purchase sugar raw,Positive,Joyful😄,3
265,B000LKZK7C,A1T14KXM4GH14A,Karen Keauhou Chun,6,8,5,1339804800,Good product but terrible agricultural practices,sugar rawtm please harvest cane will burningbr deliver hcsbr dear sugar raw folksbr br buy product care environment we d like know care burn cane field maui add co worsens climate change smoke burn damaging lung worker worker child resident mauibr br love product want change noburn harvesting continue buy knowing be not contribute global warming lung diseasebr br,Positive,Joyful😄,5
266,B000LKZK7C,A1H9VU1FACOXLN,LK,1,1,5,1228089600,Sugar in the raw,love sugar also get muscavado sugar great use place regular white sugar recommend,Positive,Joyful😄,5
267,B000LKZK7C,AWJ1Z81HHB0MY,Zots,1,1,5,1217635200,Sugar in the raw,product exactly advertise saving least half retail price easy store individual packaging,Positive,Joyful😄,5
268,B000LKZK7C,A2NP8RNW9T5BQF,A. Brazhnykova,0,0,1,1343952000,Lie!!!!,use buy sugar year eat much sugar still sugar call turbinado sugar mislead pick brand say real turbinado sugar brand local food store sugar brown colored caramel somethingbr br find need sweet water day ago put sugar raw glass water become brown bottom glass get pure white sugar crystal shame producer u try put sugar mouth second spit pure white crystal wellbr br I m wonder consumer hold company liable practice,Positive,Joyful😄,1
269,B000LKZK7C,A2JRK3K99168A1,djn,0,0,4,1336089600,It's sugar..,sugar raw flavor profile much well white sugar suppose well something wish bag resealable,Negative,Angry😠,4
270,B000LKZK7C,A1L4RDILGM7D9E,Paula,0,0,4,1312934400,Excellent but not perfect,delicious sugar pretty light brown color delicious aroma granule quite big however big plain refined sugar make difficult cream butter sugar together use recipe melt sugar first bake use brew beer plan boil melt great product would perfect sugar granule bit finer,Positive,Joyful😄,4
271,B000LKZK7C,A2VUB6YYTF234O,Anel Lopez,0,0,4,1302739200,Good product,use raw sugar seem little small normal crystal still good buy,Positive,Joyful😄,4
272,B000LKZK7C,A21BLUM0I2Y3MW,Chipper,0,0,5,1297814400,You'll never use white sugar again.,sugar good use coffee cereal etc week you ll never go back white sugar white sugar taste terrible plus I ve read raw sugar contain lot mineral miss dietsbr br product deliver fast wellpackage complaint price wish could find raw sugar cheap would happy buy bulk cheap find,Positive,Joyful😄,5
273,B000LKZK7C,A1VKNACW03M5H7,Patilo,0,0,3,1296950400,Thanks for the review Scott,think great buy note scott molasse content par love high molasse content sugar raw unfortunately purchase recently high molasse content twelve ounce bag guess ill watch next crop,Positive,Joyful😄,3
274,B000LKZK7C,A2582KMXLK2P06,B. E Jackson,0,0,5,1296777600,great,really love sugar pricewise much cheap buy amazon compare anywhere else,Positive,Joyful😄,5
275,B000LKZK7C,A34HSMRAQY5XKX,"Nori Silverrage ""Nori""",0,0,5,1285718400,Awesome Sugar!,love sugar taste much well be not overly sweet taste regular sugar we ve use quite bake item always turn good price amazon set good make easy use everyday stuff,Positive,Joyful😄,5
276,B000LKZK7C,AUUWUS51SMMT4,R. Symansky,0,0,4,1260835200,Great product - weak packaging,can not say anything bad sugar raw like well natural sugar well consistency know do not matter well color unfortunately one natural paper bag get tear bit box do not look like box damage can not tell happen sort pain clean half bag spill inside box kitchen open sure solution i d order happen i d switch one brand ship unnatural plastic bag,Negative,Angry😠,4
277,B000LKZK7C,A1YZV2UY0QDZTX,"Loves to Cook ""Loves""",1,2,5,1253750400,Excellent!,great service item arrive fast expect efficient use seller highly recommend seller thank excellent service,Positive,Joyful😄,5
278,B001D07IPG,A3QN14A5DGUA0U,J. Kraayenbrink,0,0,5,1343692800,Excellent for G/F,please ignore onestar comment check bag main ingredient fact whole grain brown rice second rice flower anything gluten free add another binder corn flour come someone celiac disease can not sunchip contain wheat key binder chip cookie cereal excellent product spouse buy lot gluten free absolutely delicious,Positive,Joyful😄,5
